No,Sheet,VN Word,VN Example,JP Word,JP Example,EN Word,EN Example,Tag
925,Business Trade,Nhãn hiệu,Đăng ký nhãn hiệu.,<ruby>商標<rt>しょうひょう</rt></ruby>,<ruby>商標<rt>しょうひょう</rt></ruby>を<ruby>登録<rt>とうろく</rt></ruby>。,Trademark,Register trademark.,Contract
926,Business Trade,Bản quyền,Vi phạm bản quyền.,<ruby>著作権<rt>ちょさくけん</rt></ruby>,<ruby>著作権<rt>ちょさくけん</rt></ruby><ruby>侵害<rt>しんがい</rt></ruby>。,Copyright,Copyright violation.,Contract
927,Business Trade,Bảo mật,Thỏa thuận bảo mật.,<ruby>機密<rt>きみつ</rt></ruby>,<ruby>機密<rt>きみつ</rt></ruby><ruby>保持<rt>ほじ</rt></ruby><ruby>契約<rt>けいやく</rt></ruby>。,Confidential / NDA,Confidentiality agreement.,Contract
928,Business Trade,Trọng tài,Giải quyết bằng trọng tài.,<ruby>仲裁<rt>ちゅうさい</rt></ruby>,<ruby>仲裁<rt>ちゅうさい</rt></ruby>で<ruby>解決<rt>かいけつ</rt></ruby>する。,Arbitration,Resolve by arbitration.,Contract
929,Business Trade,Tranh chấp,Có tranh chấp.,<ruby>紛争<rt>ふんそう</rt></ruby>,<ruby>紛争<rt>ふんそう</rt></ruby>がある。,Dispute,There's a dispute.,Contract
930,Business Trade,Khiếu nại,Khiếu nại bồi thường.,<ruby>請求<rt>せいきゅう</rt></ruby>,<ruby>賠償<rt>ばいしょう</rt></ruby>を<ruby>請求<rt>せいきゅう</rt></ruby>する。,Claim,File a claim.,Contract
931,Business Trade,Trách nhiệm pháp lý,Trách nhiệm pháp lý.,<ruby>法的<rt>ほうてき</rt></ruby><ruby>責任<rt>せきにん</rt></ruby>,<ruby>法的<rt>ほうてき</rt></ruby><ruby>責任<rt>せきにん</rt></ruby>。,Legal liability,Legal liability.,Contract
932,Business Trade,Ngày hiệu lực,Ngày hiệu lực hợp đồng.,<ruby>発効日<rt>はっこうび</rt></ruby>,<ruby>契約<rt>けいやく</rt></ruby>の<ruby>発効日<rt>はっこうび</rt></ruby>。,Effective date,Contract effective date.,Contract
933,Business Trade,Ngày hết hạn,Ngày hết hạn.,<ruby>有効<rt>ゆうこう</rt></ruby><ruby>期限<rt>きげん</rt></ruby>,<ruby>有効<rt>ゆうこう</rt></ruby><ruby>期限<rt>きげん</rt></ruby>。,Expiry date,Expiry date.,Contract
934,Business Trade,Thông báo trước,Thông báo trước 30 ngày.,30<ruby>日前<rt>にちまえ</rt></ruby><ruby>通知<rt>つうち</rt></ruby>,30<ruby>日前<rt>にちまえ</rt></ruby>に<ruby>通知<rt>つうち</rt></ruby>。,Notice period,30 days notice.,Contract
935,Business Trade,Nhập khẩu,Nhập khẩu từ Trung Quốc.,<ruby>輸入<rt>ゆにゅう</rt></ruby>する,<ruby>中国<rt>ちゅうごく</rt></ruby>から<ruby>輸入<rt>ゆにゅう</rt></ruby>。,To import,Import from China.,Trade
936,Business Trade,Xuất khẩu,Xuất khẩu sang Nhật.,<ruby>輸出<rt>ゆしゅつ</rt></ruby>する,<ruby>日本<rt>にほん</rt></ruby>に<ruby>輸出<rt>ゆしゅつ</rt></ruby>。,To export,Export to Japan.,Trade
937,Business Trade,Hải quan,Thủ tục hải quan.,<ruby>税関<rt>ぜいかん</rt></ruby>,<ruby>税関<rt>ぜいかん</rt></ruby><ruby>手続<rt>てつづ</rt></ruby>き。,Customs,Customs procedures.,Trade
938,Business Trade,Thuế quan,Thuế quan nhập khẩu.,<ruby>関税<rt>かんぜい</rt></ruby>,<ruby>輸入<rt>ゆにゅう</rt></ruby><ruby>関税<rt>かんぜい</rt></ruby>。,Tariff,Import tariff.,Trade
939,Business Trade,Thuế,Thuế nhập khẩu.,<ruby>税金<rt>ぜいきん</rt></ruby>,<ruby>輸入<rt>ゆにゅう</rt></ruby><ruby>税<rt>ぜい</rt></ruby>。,Duty / Tax,Import duty.,Trade
940,Business Trade,Xuất xứ,Giấy chứng nhận xuất xứ.,<ruby>原産地<rt>げんさんち</rt></ruby>,<ruby>原産地<rt>げんさんち</rt></ruby><ruby>証明書<rt>しょうめいしょ</rt></ruby>。,Origin,Certificate of origin.,Trade
941,Business Trade,Nơi đến,Nơi đến là Hà Nội.,<ruby>仕向地<rt>しむけち</rt></ruby>,<ruby>仕向地<rt>しむけち</rt></ruby>はハノイ。,Destination,Destination is Hanoi.,Trade
942,Business Trade,Vận chuyển,Chi phí vận chuyển.,<ruby>送料<rt>そうりょう</rt></ruby>,<ruby>送料<rt>そうりょう</rt></ruby>。,Shipping,Shipping cost.,Trade
943,Business Trade,Cước vận chuyển,Cước vận chuyển cao.,<ruby>運賃<rt>うんちん</rt></ruby>,<ruby>運賃<rt>うんちん</rt></ruby>が<ruby>高<rt>たか</rt></ruby>い。,Freight,High freight cost.,Trade
944,Business Trade,Hàng hóa,Hàng hóa đã đến.,<ruby>貨物<rt>かもつ</rt></ruby>,<ruby>貨物<rt>かもつ</rt></ruby>が<ruby>届<rt>とど</rt></ruby>いた。,Cargo / Goods,Goods arrived.,Trade
945,Business Trade,Container,Một container 40 feet.,コンテナ,40フィートコンテナ。,Container,40-foot container.,Trade
946,Business Trade,Cảng,Cảng Hải Phòng.,<ruby>港<rt>みなと</rt></ruby>,ハイフォン<ruby>港<rt>みなと</rt></ruby>。,Port,Hai Phong port.,Trade
947,Business Trade,Kho,Hàng còn trong kho.,<ruby>倉庫<rt>そうこ</rt></ruby>,<ruby>倉庫<rt>そうこ</rt></ruby>に<ruby>在庫<rt>ざいこ</rt></ruby>あり。,Warehouse,Goods in warehouse.,Trade
948,Business Trade,Chuỗi cung ứng,Quản lý chuỗi cung ứng.,サプライチェーン,サプライチェーン<ruby>管理<rt>かんり</rt></ruby>。,Supply chain,Supply chain management.,Trade
949,Business Trade,Mua sắm,Mua sắm nguyên liệu.,<ruby>調達<rt>ちょうたつ</rt></ruby>する,<ruby>原料<rt>げんりょう</rt></ruby>を<ruby>調達<rt>ちょうたつ</rt></ruby>する。,Procurement,Procure materials.,Trade
950,Business Trade,Đơn đặt hàng,Gửi đơn đặt hàng.,<ruby>発注書<rt>はっちゅうしょ</rt></ruby>,<ruby>発注書<rt>はっちゅうしょ</rt></ruby>を<ruby>送<rt>おく</rt></ruby>る。,Purchase order,Send purchase order.,Trade
951,Business Trade,Giao hàng,Giao hàng tuần sau.,<ruby>納品<rt>のうひん</rt></ruby>する,<ruby>来週<rt>らいしゅう</rt></ruby><ruby>納品<rt>のうひん</rt></ruby>します。,To deliver,Deliver next week.,Trade
952,Business Trade,Lô hàng,Lô hàng đầu tiên.,<ruby>出荷<rt>しゅっか</rt></ruby>,<ruby>最初<rt>さいしょ</rt></ruby>の<ruby>出荷<rt>しゅっか</rt></ruby>。,Shipment,First shipment.,Trade
953,Business Trade,Theo dõi,Theo dõi đơn hàng.,<ruby>追跡<rt>ついせき</rt></ruby>する,<ruby>注文<rt>ちゅうもん</rt></ruby>を<ruby>追跡<rt>ついせき</rt></ruby>する。,To track,Track the order.,Trade
954,Business Trade,Dự kiến đến,Dự kiến đến ngày 15.,<ruby>到着<rt>とうちゃく</rt></ruby><ruby>予定<rt>よてい</rt></ruby>,15<ruby>日<rt>にち</rt></ruby><ruby>到着<rt>とうちゃく</rt></ruby><ruby>予定<rt>よてい</rt></ruby>。,ETA,ETA is the 15th.,Trade
955,Business Trade,Thông quan,Thông quan xong chưa?,<ruby>通関<rt>つうかん</rt></ruby>,<ruby>通関<rt>つうかん</rt></ruby>は<ruby>終<rt>お</rt></ruby>わった？,Customs clearance,Customs cleared?,Trade
956,Business Trade,Kiểm tra,Kiểm tra hàng hóa.,<ruby>検査<rt>けんさ</rt></ruby>する,<ruby>貨物<rt>かもつ</rt></ruby>を<ruby>検査<rt>けんさ</rt></ruby>する。,Inspection,Inspect the goods.,Trade
957,Business Trade,Chứng từ,Chuẩn bị chứng từ.,<ruby>書類<rt>しょるい</rt></ruby>,<ruby>書類<rt>しょるい</rt></ruby>を<ruby>準備<rt>じゅんび</rt></ruby>する。,Documentation,Prepare documents.,Trade
958,Business Trade,Vận đơn,Vận đơn đường biển.,<ruby>船荷<rt>ふなに</rt></ruby><ruby>証券<rt>しょうけん</rt></ruby>,<ruby>船荷<rt>ふなに</rt></ruby><ruby>証券<rt>しょうけん</rt></ruby>。,Bill of lading,Bill of lading.,Trade
959,Business Trade,Phiếu đóng gói,Kiểm tra phiếu đóng gói.,<ruby>梱包<rt>こんぽう</rt></ruby><ruby>明細<rt>めいさい</rt></ruby>,<ruby>梱包<rt>こんぽう</rt></ruby><ruby>明細<rt>めいさい</rt></ruby>を<ruby>確認<rt>かくにん</rt></ruby>。,Packing list,Check packing list.,Trade
960,Business Trade,Hóa đơn thương mại,Hóa đơn thương mại.,<ruby>商業<rt>しょうぎょう</rt></ruby><ruby>送<rt>おく</rt></ruby>り<ruby>状<rt>じょう</rt></ruby>,コマーシャルインボイス。,Commercial invoice,Commercial invoice.,Trade
961,Business Trade,Thư tín dụng,Mở thư tín dụng.,<ruby>信用状<rt>しんようじょう</rt></ruby>,<ruby>信用状<rt>しんようじょう</rt></ruby>を<ruby>開設<rt>かいせつ</rt></ruby>。,Letter of credit,Open letter of credit.,Trade
962,Business Trade,Chuyển khoản,Chuyển khoản ngân hàng.,<ruby>銀行<rt>ぎんこう</rt></ruby><ruby>振込<rt>ふりこみ</rt></ruby>,<ruby>銀行<rt>ぎんこう</rt></ruby><ruby>振込<rt>ふりこみ</rt></ruby>。,Wire transfer,Bank transfer.,Trade
963,Business Trade,FOB,Giá FOB.,FOB,FOB<ruby>価格<rt>かかく</rt></ruby>。,FOB,FOB price.,Trade
964,Business Trade,CIF,Giá CIF.,CIF,CIF<ruby>価格<rt>かかく</rt></ruby>。,CIF,CIF price.,Trade
965,Business Trade,Chất lượng,Chất lượng tốt.,<ruby>品質<rt>ひんしつ</rt></ruby>,<ruby>品質<rt>ひんしつ</rt></ruby>が<ruby>良<rt>よ</rt></ruby>い。,Quality,Good quality.,Quality
966,Business Trade,Tiêu chuẩn,Đạt tiêu chuẩn.,<ruby>基準<rt>きじゅん</rt></ruby>,<ruby>基準<rt>きじゅん</rt></ruby>を<ruby>満<rt>み</rt></ruby>たしている。,Standard,Meets the standard.,Quality
967,Business Trade,Quy cách,Quy cách sản phẩm.,<ruby>仕様<rt>しよう</rt></ruby>,<ruby>製品<rt>せいひん</rt></ruby><ruby>仕様<rt>しよう</rt></ruby>。,Specification,Product specification.,Quality
968,Business Trade,Lỗi,Sản phẩm bị lỗi.,<ruby>欠陥<rt>けっかん</rt></ruby>,<ruby>製品<rt>せいひん</rt></ruby>に<ruby>欠陥<rt>けっかん</rt></ruby>がある。,Defect,Product has a defect.,Quality
969,Business Trade,Hư hỏng,Hàng bị hư hỏng.,<ruby>破損<rt>はそん</rt></ruby>,<ruby>商品<rt>しょうひん</rt></ruby>が<ruby>破損<rt>はそん</rt></ruby>。,Damage,Goods are damaged.,Quality
970,Business Trade,Đổi,Đổi sản phẩm mới.,<ruby>交換<rt>こうかん</rt></ruby>する,<ruby>新品<rt>しんぴん</rt></ruby>と<ruby>交換<rt>こうかん</rt></ruby>する。,To exchange,Exchange for new one.,Quality
971,Business Trade,Hoàn tiền,Yêu cầu hoàn tiền.,<ruby>返金<rt>へんきん</rt></ruby>する,<ruby>返金<rt>へんきん</rt></ruby>を<ruby>求<rt>もと</rt></ruby>める。,To refund,Request a refund.,Quality
972,Business Trade,Sửa chữa,Sửa chữa miễn phí.,<ruby>修理<rt>しゅうり</rt></ruby>する,<ruby>無料<rt>むりょう</rt></ruby>で<ruby>修理<rt>しゅうり</rt></ruby>。,To repair,Free repair.,Quality
973,Business Trade,Bảo trì,Bảo trì định kỳ.,メンテナンス,<ruby>定期<rt>ていき</rt></ruby>メンテナンス。,Maintenance,Regular maintenance.,Quality
974,Business Trade,Kiểm tra,Kiểm tra chất lượng.,<ruby>品質<rt>ひんしつ</rt></ruby><ruby>検査<rt>けんさ</rt></ruby>,<ruby>品質<rt>ひんしつ</rt></ruby><ruby>検査<rt>けんさ</rt></ruby>。,Inspection,Quality inspection.,Quality
975,Business Trade,Mẫu,Gửi mẫu trước.,サンプル,まずサンプルを<ruby>送<rt>おく</rt></ruby>って。,Sample,Send sample first.,Quality
976,Business Trade,Nguyên mẫu,Nguyên mẫu đầu tiên.,<ruby>試作品<rt>しさくひん</rt></ruby>,<ruby>最初<rt>さいしょ</rt></ruby>の<ruby>試作品<rt>しさくひん</rt></ruby>。,Prototype,First prototype.,Quality
977,Business Trade,Chứng nhận,Chứng nhận ISO.,ISO<ruby>認証<rt>にんしょう</rt></ruby>,ISO<ruby>認証<rt>にんしょう</rt></ruby>。,Certification,ISO certification.,Quality
978,Business Trade,Kiểm toán,Kiểm toán nhà máy.,<ruby>監査<rt>かんさ</rt></ruby>する,<ruby>工場<rt>こうじょう</rt></ruby>を<ruby>監査<rt>かんさ</rt></ruby>する。,To audit,Audit the factory.,Quality
979,Business Trade,Khiếu nại,Khiếu nại chất lượng.,クレーム,<ruby>品質<rt>ひんしつ</rt></ruby>クレーム。,Complaint,Quality complaint.,Quality
980,Business Trade,Hài lòng,Khách hàng hài lòng.,<ruby>満足<rt>まんぞく</rt></ruby>,<ruby>顧客<rt>こきゃく</rt></ruby>が<ruby>満足<rt>まんぞく</rt></ruby>。,Satisfaction,Customer satisfied.,Quality
981,Business Trade,Đánh giá,Đánh giá 5 sao.,<ruby>評価<rt>ひょうか</rt></ruby>,5つ<ruby>星<rt>ほし</rt></ruby><ruby>評価<rt>ひょうか</rt></ruby>。,Rating,5-star rating.,Quality
982,Business Trade,Chính hãng,Hàng chính hãng.,<ruby>正規品<rt>せいきひん</rt></ruby>,<ruby>正規品<rt>せいきひん</rt></ruby>です。,Genuine,Genuine product.,Quality
983,Business Trade,Hàng giả,Coi chừng hàng giả.,<ruby>偽物<rt>にせもの</rt></ruby>,<ruby>偽物<rt>にせもの</rt></ruby>に<ruby>注意<rt>ちゅうい</rt></ruby>。,Fake / Counterfeit,Beware of fakes.,Quality
984,Business Trade,Bền,Sản phẩm rất bền.,<ruby>丈夫<rt>じょうぶ</rt></ruby>,<ruby>製品<rt>せいひん</rt></ruby>がとても<ruby>丈夫<rt>じょうぶ</rt></ruby>。,Durable,Very durable product.,Quality
985,Business Trade,Dễ vỡ,Hàng dễ vỡ.,<ruby>壊<rt>こわ</rt></ruby>れやすい,<ruby>壊<rt>こわ</rt></ruby>れやすい<ruby>商品<rt>しょうひん</rt></ruby>。,Fragile,Fragile goods.,Quality
986,Business Trade,Hết hạn,Sản phẩm hết hạn.,<ruby>期限切<rt>きげんぎ</rt></ruby>れ,<ruby>期限切<rt>きげんぎ</rt></ruby>れです。,Expired,Product is expired.,Quality
987,Business Trade,Lô hàng,Lô hàng số 5.,ロット,ロット<ruby>番号<rt>ばんごう</rt></ruby>5。,Batch / Lot,Batch number 5.,Quality
988,Business Trade,Mã vạch,Quét mã vạch.,バーコード,バーコードをスキャン。,Barcode,Scan barcode.,Quality
989,Business Trade,Trả hàng,Trả hàng lại.,<ruby>返品<rt>へんぴん</rt></ruby>する,<ruby>返品<rt>へんぴん</rt></ruby>する。,To return goods,Return the goods.,Quality
990,Business Trade,Thanh toán,Thanh toán bằng thẻ.,<ruby>支払<rt>しはら</rt></ruby>う,カードで<ruby>支払<rt>しはら</rt></ruby>う。,To pay,Pay by card.,Payment
991,Business Trade,Hóa đơn,Gửi hóa đơn.,<ruby>請求書<rt>せいきゅうしょ</rt></ruby>,<ruby>請求書<rt>せいきゅうしょ</rt></ruby>を<ruby>送<rt>おく</rt></ruby>る。,Invoice,Send invoice.,Payment
992,Business Trade,Biên lai,Giữ biên lai.,<ruby>領収書<rt>りょうしゅうしょ</rt></ruby>,<ruby>領収書<rt>りょうしゅうしょ</rt></ruby>を<ruby>保管<rt>ほかん</rt></ruby>。,Receipt,Keep the receipt.,Payment
993,Business Trade,Tài khoản,Tài khoản ngân hàng.,<ruby>口座<rt>こうざ</rt></ruby>,<ruby>銀行<rt>ぎんこう</rt></ruby><ruby>口座<rt>こうざ</rt></ruby>。,Account,Bank account.,Payment
994,Business Trade,Ngân hàng,Ngân hàng nào?,<ruby>銀行<rt>ぎんこう</rt></ruby>,どの<ruby>銀行<rt>ぎんこう</rt></ruby>？,Bank,Which bank?,Payment
995,Business Trade,Chuyển khoản,Chuyển khoản rồi.,<ruby>振込<rt>ふりこみ</rt></ruby>,もう<ruby>振込<rt>ふりこみ</rt></ruby>ました。,Transfer,Already transferred.,Payment
996,Business Trade,Tiền mặt,Trả bằng tiền mặt.,<ruby>現金<rt>げんきん</rt></ruby>,<ruby>現金<rt>げんきん</rt></ruby>で<ruby>払<rt>はら</rt></ruby>う。,Cash,Pay in cash.,Payment
997,Business Trade,Thẻ tín dụng,Nhận thẻ tín dụng không?,クレジットカード,クレジットカードは<ruby>使<rt>つか</rt></ruby>える？,Credit card,Accept credit cards?,Payment
998,Business Trade,Tiền gửi,Đặt cọc tiền gửi.,<ruby>預金<rt>よきん</rt></ruby>,<ruby>預金<rt>よきん</rt></ruby>を<ruby>入<rt>い</rt></ruby>れる。,Deposit,Make a deposit.,Payment
999,Business Trade,Rút tiền,Rút tiền ở ATM.,<ruby>引<rt>ひ</rt></ruby>き<ruby>出<rt>だ</rt></ruby>す,ATMで<ruby>引<rt>ひ</rt></ruby>き<ruby>出<rt>だ</rt></ruby>す。,Withdrawal,Withdraw at ATM.,Payment
1000,Business Trade,Số dư,Kiểm tra số dư.,<ruby>残高<rt>ざんだか</rt></ruby>,<ruby>残高<rt>ざんだか</rt></ruby>を<ruby>確認<rt>かくにん</rt></ruby>。,Balance,Check balance.,Payment
1001,Business Trade,Giao dịch,Giao dịch thành công.,<ruby>取引<rt>とりひき</rt></ruby>,<ruby>取引<rt>とりひき</rt></ruby><ruby>成功<rt>せいこう</rt></ruby>。,Transaction,Transaction successful.,Payment
1002,Business Trade,Tỷ giá,Tỷ giá hôm nay.,<ruby>為替<rt>かわせ</rt></ruby>レート,<ruby>今日<rt>きょう</rt></ruby>の<ruby>為替<rt>かわせ</rt></ruby>レート。,Exchange rate,Today's exchange rate.,Payment
1003,Business Trade,Tiền tệ,Đổi tiền tệ.,<ruby>通貨<rt>つうか</rt></ruby>,<ruby>通貨<rt>つうか</rt></ruby>を<ruby>両替<rt>りょうがえ</rt></ruby>。,Currency,Exchange currency.,Payment
1004,Business Trade,Đô la,Đổi ra đô la.,ドル,ドルに<ruby>両替<rt>りょうがえ</rt></ruby>。,Dollar,Convert to dollars.,Payment
1005,Business Trade,Đồng,Giá bao nhiêu đồng?,ドン,いくらドンですか。,Dong (VN currency),How many dong?,Payment
1006,Business Trade,Yên,Tỷ giá yên Nhật.,<ruby>円<rt>えん</rt></ruby>,<ruby>日本<rt>にほん</rt></ruby><ruby>円<rt>えん</rt></ruby>のレート。,Yen,Japanese yen rate.,Payment
1007,Business Trade,Lãi suất,Lãi suất cao.,<ruby>金利<rt>きんり</rt></ruby>,<ruby>金利<rt>きんり</rt></ruby>が<ruby>高<rt>たか</rt></ruby>い。,Interest rate,High interest rate.,Payment
1008,Business Trade,Phí,Phí dịch vụ.,<ruby>手数料<rt>てすうりょう</rt></ruby>,サービス<ruby>手数料<rt>てすうりょう</rt></ruby>。,Fee,Service fee.,Payment
1009,Business Trade,Thuế,Thuế giá trị gia tăng.,<ruby>付加<rt>ふか</rt></ruby><ruby>価値<rt>かち</rt></ruby><ruby>税<rt>ぜい</rt></ruby>,VAT。,VAT,Value-added tax.,Payment
1010,Business Trade,Thuế thu nhập,Thuế thu nhập doanh nghiệp.,<ruby>法人<rt>ほうじん</rt></ruby><ruby>税<rt>ぜい</rt></ruby>,<ruby>法人<rt>ほうじん</rt></ruby><ruby>税<rt>ぜい</rt></ruby>。,Corporate tax,Corporate tax.,Payment
